Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782108006,1000,,Aggregated,588.500000,0.000000,150,200,240,280,420,600,1000,5100,9000,13000,13000,73229,0,150,288.7570276970756,13.200499932281673,13170.02040008083,1027.6352674486884
1782108007,1000,,Aggregated,583.100000,0.000000,160,200,240,280,420,600,1000,5100,9000,13000,13000,73862,0,160,287.9841047119031,13.200499932281673,13170.02040008083,1028.2026211042214
1782108008,1000,,Aggregated,582.900000,0.000000,160,200,240,270,420,590,1000,5100,9000,13000,13000,74567,0,160,286.84684085495303,13.200499932281673,13170.02040008083,1028.8529242158058
1782108009,1000,,Aggregated,587.400000,0.000000,160,200,240,270,410,590,1000,5000,9000,13000,13000,75218,0,160,286.18733904159984,13.200499932281673,13170.02040008083,1029.3756813528676
1782108010,1000,,Aggregated,591.300000,0.000000,160,200,240,280,410,590,1000,5000,9000,13000,13000,75835,0,160,285.87531034656524,13.200499932281673,13170.02040008083,1028.8086371728093
1782108011,1000,,Aggregated,589.400000,0.000000,160,200,250,280,410,590,1000,5000,9000,13000,13000,76475,0,160,285.6608256571505,13.200499932281673,13170.02040008083,1028.583680941484
1782108013,1000,,Aggregated,581.100000,0.000000,160,210,250,280,420,580,1000,5000,9000,13000,13000,77186,0,160,286.54558427862236,13.200499932281673,13170.02040008083,1028.4336278599746
1782108014,1000,,Aggregated,569.100000,0.000000,160,210,250,280,420,580,1000,5000,9000,13000,13000,77823,0,160,286.85623897471993,13.200499932281673,13170.02040008083,1028.8889145882322
1782108015,1000,,Aggregated,568.700000,0.000000,160,210,250,280,410,580,990,4800,9000,13000,13000,78550,0,160,285.5094622257136,13.200499932281673,13170.02040008083,1029.7377975811585
1782108016,1000,,Aggregated,569.000000,0.000000,160,210,250,280,410,580,980,4800,9000,13000,13000,79179,0,160,283.954132290518,13.200499932281673,13170.02040008083,1030.3203122039936
1782108017,1000,,Aggregated,577.900000,0.000000,160,210,250,280,410,580,960,4700,9000,13000,13000,79856,0,160,282.44594731806654,13.200499932281673,13170.02040008083,1031.4236125025045
1782108018,1000,,Aggregated,580.300000,0.000000,160,200,250,280,410,570,940,4700,9000,13000,13000,80506,0,160,281.18594990848385,13.200499932281673,13170.02040008083,1032.2683650908007
1782108019,1000,,Aggregated,581.900000,0.000000,160,200,250,280,410,570,930,4700,9000,13000,13000,81089,0,160,280.6679325448818,13.200499932281673,13170.02040008083,1033.554637497071
1782108021,1000,,Aggregated,581.400000,0.000000,160,210,250,280,400,570,900,4400,9000,13000,13000,81845,0,160,280.15135787808237,13.200499932281673,13170.02040008083,1033.3572240210153
1782108022,1000,,Aggregated,578.500000,0.000000,160,210,250,280,400,570,880,4400,9000,13000,13000,82499,0,160,279.81369021602904,13.200499932281673,13170.02040008083,1033.4978727014873
1782108023,1000,,Aggregated,584.500000,0.000000,160,210,250,280,400,560,870,4300,9000,13000,13000,83163,0,160,279.233786607391,13.200499932281673,13170.02040008083,1034.694034606736
1782108024,1000,,Aggregated,594.900000,0.000000,160,210,250,280,400,560,860,4300,9000,13000,13000,83808,0,160,278.54126363389383,13.200499932281673,13170.02040008083,1034.6603426880488
1782108025,1000,,Aggregated,593.300000,0.000000,160,210,250,280,400,560,830,4200,9000,13000,13000,84408,0,160,278.04161467430146,13.200499932281673,13170.02040008083,1034.9565680978105
1782108026,1000,,Aggregated,596.600000,0.000000,160,210,250,280,400,560,820,4100,9000,13000,13000,84965,0,160,277.8281974898773,13.200499932281673,13170.02040008083,1034.8741481786617
1782108027,1000,,Aggregated,583.800000,0.000000,160,210,250,280,400,550,810,4100,9000,13000,13000,85700,0,160,277.7656538999773,13.200499932281673,13170.02040008083,1035.448903150525
1782108028,1000,,Aggregated,582.900000,0.000000,160,210,250,280,390,550,800,4100,8900,13000,13000,86403,0,160,277.2954594496458,13.200499932281673,13170.02040008083,1035.8104695438815
1782108029,1000,,Aggregated,572.700000,0.000000,160,210,250,280,390,540,800,4000,8900,13000,13000,87034,0,160,276.1388698144091,13.200499932281673,13170.02040008083,1036.1435071351425
1782108030,1000,,Aggregated,571.000000,0.000000,160,210,250,280,390,540,790,4000,8900,13000,13000,87683,0,160,275.2578484110611,13.200499932281673,13170.02040008083,1036.3457454694753
1782108032,1000,,Aggregated,590.500000,0.000000,160,210,250,280,390,540,790,4000,8900,13000,13000,88354,0,160,274.6338593456714,13.200499932281673,13170.02040008083,1037.1422686013084
1782108033,1000,,Aggregated,584.600000,0.000000,160,210,250,270,390,540,790,4000,8900,13000,13000,89027,0,160,273.7740415517551,13.200499932281673,13170.02040008083,1036.551855055208
1782108034,1000,,Aggregated,584.500000,0.000000,160,210,250,280,390,530,790,4000,8900,13000,13000,89636,0,160,273.6467365336174,13.200499932281673,13170.02040008083,1036.8881141505644
1782108035,1000,,Aggregated,592.500000,0.000000,160,210,250,280,390,530,780,4000,8900,13000,13000,90351,0,160,273.31959510384957,13.200499932281673,13170.02040008083,1037.6081393675775
1782108036,1000,,Aggregated,576.700000,0.000000,160,210,250,270,390,530,770,3900,8900,13000,13000,91044,0,160,272.3428794992294,13.200499932281673,13170.02040008083,1037.1048174509028
1782108037,1000,,Aggregated,583.700000,0.000000,160,210,250,270,390,530,770,3900,8900,13000,13000,91611,0,160,272.0840733844923,13.200499932281673,13170.02040008083,1037.9410769449084
1782108038,1000,,Aggregated,585.800000,0.000000,160,210,250,270,390,530,770,3900,8900,13000,13000,92243,0,160,271.84659249512333,13.200499932281673,13170.02040008083,1038.6045228364212
1782108040,1000,,Aggregated,590.100000,0.000000,170,210,250,270,380,520,770,3900,8900,13000,13000,92926,0,170,271.5275341683399,13.200499932281673,13170.02040008083,1038.753115382132
1782108041,1000,,Aggregated,584.600000,0.000000,170,210,250,270,380,520,760,3900,8900,13000,13000,93569,0,170,271.2671366331713,13.200499932281673,13170.02040008083,1038.782171445671
1782108042,1000,,Aggregated,576.700000,0.000000,170,210,250,280,380,520,760,3900,8900,13000,13000,94308,0,170,271.02346554725614,13.200499932281673,13170.02040008083,1038.8426962717904
1782108043,1000,,Aggregated,576.900000,0.000000,170,210,250,280,380,520,760,3900,8900,13000,13000,94927,0,170,270.8939575993278,13.200499932281673,13170.02040008083,1038.5552477166666
1782108044,1000,,Aggregated,574.600000,0.000000,170,210,250,280,380,510,760,3800,8900,13000,13000,95615,0,170,270.1249988540531,13.200499932281673,13170.02040008083,1039.2320974742456
1782108045,1000,,Aggregated,564.100000,0.000000,170,210,250,270,380,510,760,3800,8900,13000,13000,96153,0,170,269.6791779375655,13.200499932281673,13170.02040008083,1039.0753486630683
1782108047,1000,,Aggregated,585.000000,0.000000,170,210,250,280,380,520,750,3700,8900,13000,13000,96666,0,170,270.1143864826306,13.200499932281673,13170.02040008083,1039.3487989572343
1782108048,1000,,Aggregated,566.000000,0.000000,170,210,250,280,390,520,760,3700,8900,13000,13000,97203,0,170,271.50470553513026,13.200499932281673,13170.02040008083,1039.908490478689
1782108049,1000,,Aggregated,546.000000,0.000000,170,220,260,280,400,560,790,3700,8900,13000,13000,97768,0,170,274.03940708546617,13.200499932281673,13170.02040008083,1040.487214630554
1782108050,1000,,Aggregated,536.900000,0.000000,170,220,260,280,410,580,790,3700,8900,13000,13000,98320,0,170,275.78596849705787,13.200499932281673,13170.02040008083,1040.0175752644427
1782108051,1000,,Aggregated,520.000000,0.000000,170,220,260,290,420,590,780,3600,8900,13000,13000,98917,0,170,277.03511184962804,13.200499932281673,13170.02040008083,1039.354994591425
1782108052,1000,,Aggregated,515.700000,0.000000,170,220,260,290,430,580,780,3600,8900,13000,13000,99625,0,170,278.4799218803541,13.200499932281673,13170.02040008083,1039.3273074027604
1782108054,1000,,Aggregated,500.300000,0.000000,170,220,260,290,430,580,780,3600,8900,10000,13000,100299,0,170,279.0616804826609,13.200499932281673,13170.02040008083,1039.7857805162564
1782108055,1000,,Aggregated,507.400000,0.000000,170,220,270,300,430,580,770,3600,8900,10000,13000,100939,0,170,279.0947235253965,13.200499932281673,13170.02040008083,1040.4333211147327
1782108056,1000,,Aggregated,491.600000,0.000000,170,220,270,300,430,580,770,3500,8900,10000,13000,101486,0,170,278.80408982256074,13.200499932281673,13170.02040008083,1040.177315097649
1782108057,1000,,Aggregated,497.900000,0.000000,170,220,270,300,430,580,770,3400,8900,10000,13000,102143,0,170,278.4962724810592,13.200499932281673,13170.02040008083,1039.985040580363
1782108058,1000,,Aggregated,499.400000,0.000000,170,220,270,300,420,580,770,3100,8900,10000,13000,102798,0,170,278.30781187603714,13.200499932281673,13170.02040008083,1040.1480573552014
1782108059,1000,,Aggregated,522.500000,0.000000,180,230,270,290,420,580,770,2900,8900,10000,13000,103445,0,180,277.9881000157933,13.200499932281673,13170.02040008083,1040.0469814877472
1782108060,1000,,Aggregated,528.800000,0.000000,180,230,270,300,420,570,770,2900,8900,10000,13000,104138,0,180,277.84634268309986,13.200499932281673,13170.02040008083,1038.892632852561
1782108062,1000,,Aggregated,553.300000,0.000000,180,230,270,290,420,570,760,2900,8900,10000,13000,104857,0,180,277.2929002167831,13.200499932281673,13170.02040008083,1039.420963788779
1782108063,1000,,Aggregated,558.900000,0.000000,180,230,270,290,420,570,760,2800,8900,10000,13000,105387,0,180,276.5866910352339,13.200499932281673,13170.02040008083,1039.3263115944092
1782108064,1000,,Aggregated,577.700000,0.000000,180,230,270,290,420,570,760,2800,8900,10000,13000,106057,0,180,276.279484992309,13.200499932281673,13170.02040008083,1039.532958692024
1782108065,1000,,Aggregated,571.900000,0.000000,180,230,270,290,420,570,760,2800,8900,10000,13000,106776,0,180,276.1138194980872,13.200499932281673,13170.02040008083,1039.7686184161234
1782108066,1000,,Aggregated,571.900000,0.000000,180,230,270,290,420,560,760,2700,8900,10000,13000,107459,0,180,275.5970420283748,13.200499932281673,13170.02040008083,1039.2598107185065
1782108067,1000,,Aggregated,571.900000,0.000000,180,230,270,290,410,560,760,2700,8900,10000,13000,108094,0,180,275.2138532187463,13.200499932281673,13170.02040008083,1039.0684404314763
1782108068,1000,,Aggregated,579.400000,0.000000,180,230,270,290,410,560,760,2500,8900,10000,13000,108777,0,180,274.69542658858785,13.200499932281673,13170.02040008083,1038.9038491592892
1782108070,1000,,Aggregated,584.100000,0.000000,180,230,260,290,410,560,760,2500,8900,10000,13000,109473,0,180,274.09932058706255,13.200499932281673,13170.02040008083,1039.1061905675372
1782108071,1000,,Aggregated,582.200000,0.000000,180,230,270,290,410,560,750,2500,8900,10000,13000,110109,0,180,274.2958662990985,13.200499932281673,13170.02040008083,1038.8221671253032
1782108072,1000,,Aggregated,584.300000,0.000000,180,230,270,290,410,560,750,2500,8900,10000,13000,110814,0,180,274.19491699356763,13.200499932281673,13170.02040008083,1038.8718212500225
1782108073,1000,,Aggregated,573.900000,0.000000,180,230,270,290,410,560,750,2300,8900,10000,13000,111439,0,180,273.6769445133645,13.200499932281673,13170.02040008083,1038.6781288417878
1782108074,1000,,Aggregated,569.900000,0.000000,180,230,270,290,410,560,750,2300,8800,10000,13000,112109,0,180,273.441249088171,13.200499932281673,13170.02040008083,1039.135528815706
1782108075,1000,,Aggregated,578.100000,0.000000,180,230,270,290,410,560,750,2200,8800,10000,13000,112780,0,180,273.05082261947246,13.200499932281673,13170.02040008083,1039.413885440681
1782108076,1000,,Aggregated,579.100000,0.000000,180,230,270,290,400,550,750,2200,8800,10000,13000,113422,0,180,272.3113305621712,13.200499932281673,13170.02040008083,1040.1306272151787
1782108078,1000,,Aggregated,581.000000,0.000000,180,230,270,290,400,550,740,2100,8800,10000,13000,114005,0,180,272.0111427001005,13.200499932281673,13170.02040008083,1040.5841322749002
1782108079,1000,,Aggregated,577.900000,0.000000,180,230,270,290,400,550,740,2100,8800,10000,13000,114689,0,180,271.6451937302091,13.200499932281673,13170.02040008083,1040.7236613799057
1782108080,1000,,Aggregated,570.400000,0.000000,180,230,270,290,400,550,740,2100,8800,10000,13000,115356,0,180,270.95238025525134,13.200499932281673,13170.02040008083,1041.781675855612
1782108081,1000,,Aggregated,572.300000,0.000000,180,230,260,290,400,550,740,2100,8800,10000,13000,116029,0,180,270.0334643332803,13.200499932281673,13170.02040008083,1041.8814175766404
1782108082,1000,,Aggregated,576.300000,0.000000,180,220,260,290,400,550,740,2100,8800,10000,13000,116662,0,180,269.29784813587906,13.200499932281673,13170.02040008083,1042.0233237900945
1782108083,1000,,Aggregated,592.800000,0.000000,180,220,260,290,400,540,730,2100,8800,10000,13000,117291,0,180,268.95619311566617,13.200499932281673,13170.02040008083,1042.2780946534688
1782108084,1000,,Aggregated,591.100000,0.000000,180,230,260,290,400,540,730,2100,8800,10000,13000,117952,0,180,269.2127486530958,13.200499932281673,13170.02040008083,1042.6850413727618
1782108086,1000,,Aggregated,583.700000,0.000000,180,230,270,290,400,540,730,2100,8800,10000,13000,118677,0,180,269.3089431838339,13.200499932281673,13170.02040008083,1043.484786437136
1782108087,1000,,Aggregated,578.800000,0.000000,180,230,270,290,400,540,730,2000,8800,10000,13000,119341,1,180,268.882601387852,13.200499932281673,13170.02040008083,1043.1687182108412
1782108088,1000,,Aggregated,577.600000,0.000000,180,230,260,290,400,540,730,2000,8800,10000,13000,120023,1,180,268.2950132127007,13.200499932281673,13170.02040008083,1043.601034801663
1782108089,1000,,Aggregated,581.100000,0.100000,180,220,260,290,400,540,730,2000,8800,10000,13000,120647,1,180,267.67146225374825,13.200499932281673,13170.02040008083,1043.990600678011
1782108090,1000,,Aggregated,588.600000,0.100000,180,220,260,290,390,530,730,2000,8800,10000,13000,121305,1,180,266.9757589953405,13.200499932281673,13170.02040008083,1044.1487325336961
1782108091,1000,,Aggregated,588.700000,0.100000,180,220,260,290,400,530,730,2000,8800,10000,13000,121852,1,180,267.12267916595414,13.200499932281673,13170.02040008083,1044.2287200866624
1782108092,1000,,Aggregated,587.400000,0.100000,180,230,270,290,400,530,730,1900,8800,10000,13000,122621,1,180,267.5834208123564,13.200499932281673,13170.02040008083,1044.6765725283597
1782108093,1000,,Aggregated,574.300000,0.100000,180,230,270,290,400,530,730,1900,8800,10000,13000,123239,1,180,267.16171272593994,13.200499932281673,13170.02040008083,1044.8895479515413
1782108095,1000,,Aggregated,574.700000,0.100000,180,230,270,290,400,530,720,1900,8800,10000,13000,123754,1,180,267.2380468270291,13.200499932281673,13170.02040008083,1044.957666014836
1782108096,1000,,Aggregated,578.100000,0.100000,180,230,270,290,400,540,720,1900,8800,10000,13000,124368,1,180,268.1772566442347,13.200499932281673,13170.02040008083,1045.3017978901325
1782108097,1000,,Aggregated,563.200000,0.100000,180,230,270,300,410,550,720,1900,8800,10000,13000,124898,1,180,269.41973906652237,13.200499932281673,13170.02040008083,1045.1556390014252
1782108101,1000,,Aggregated,515.400000,0.000000,180,230,270,300,410,550,730,2100,8800,10000,13000,125122,1,180,271.41450023601004,13.200499932281673,13170.02040008083,1045.023489074663
1782108104,1000,,Aggregated,356.100000,0.000000,180,230,270,300,410,560,740,2500,8800,10000,13000,125206,1,180,274.9112229831638,13.200499932281673,13170.02040008083,1045.3040908582657
1782108105,1000,,Aggregated,244.100000,0.000000,180,230,270,300,410,560,750,2700,8800,10000,13000,125287,1,180,278.9110219155179,13.200499932281673,13170.02040008083,1045.1596733898969
1782108107,1000,,Aggregated,193.300000,0.000000,180,230,270,300,420,560,770,3600,8800,10000,13000,125415,1,180,284.0669598607024,13.200499932281673,13170.02040008083,1045.6626320615555
1782108109,1000,,Aggregated,78.900000,0.000000,180,230,270,300,420,570,870,4300,8800,10000,13000,125671,1,180,296.08387450986964,13.200499932281673,13170.02040008083,1046.0123656213445
1782108112,1000,,Aggregated,55.700000,0.000000,180,230,270,300,420,590,1000,6700,9300,10000,13000,126054,1,180,321.12834261847655,13.200499932281673,13170.02040008083,1046.5227997524871
1782108115,1000,,Aggregated,93.700000,0.000000,180,230,270,300,430,600,1600,7200,11000,11000,13000,126310,1,180,340.6691333079807,13.200499932281673,13170.02040008083,1047.068482305439
1782108120,1000,,Aggregated,91.600000,0.000000,180,230,270,310,430,600,2100,7400,11000,12000,13000,126438,1,180,349.3640931708092,13.200499932281673,13170.02040008083,1047.3154194150493
1782108122,1000,,Aggregated,76.700000,0.000000,180,230,270,310,430,610,2600,8300,11000,13000,14000,126566,1,180,360.0735150153352,13.200499932281673,13644.902800093405,1047.6667904492517
1782108128,1000,,Aggregated,38.900000,0.000000,180,230,270,310,440,620,3700,8400,12000,16000,17000,126821,1,180,383.7931234395785,13.200499932281673,17295.743399998173,1048.5871977038503
1782108135,1000,,Aggregated,39.600000,0.000000,180,230,270,310,440,630,5000,8900,18000,23000,23000,127076,1,180,417.7550113831923,13.200499932281673,22700.216499972157,1048.894606377286
1782108139,1000,,Aggregated,30.200000,0.000000,180,230,280,310,450,640,5500,9100,19000,25000,25000,127204,1,180,437.58375190663196,13.200499932281673,25301.855999976397,1048.9156866136284
1782108141,1000,,Aggregated,36.200000,0.000000,180,230,280,310,450,650,6100,9100,21000,25000,26000,127308,1,180,454.49311874376616,13.200499932281673,26094.085399992764,1049.146597228768
