Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784542140,90,,Aggregated,221.000000,221.000000,50,260,330,530,2100,2600,3200,4600,18000,19000,20000,12532,12532,50,529.0964955071274,13.443599978927523,20251.087700016797,62.973986594318546
1784542141,91,,Aggregated,218.900000,218.900000,49,260,330,500,2100,2600,3200,4600,18000,19000,20000,12859,12859,49,528.6228738156586,13.443599978927523,20251.087700016797,62.982658060502374
1784542142,92,,Aggregated,226.900000,226.900000,49,260,330,530,2100,2600,3200,4600,18000,19000,20000,13088,13088,49,526.668495354177,13.443599978927523,20251.087700016797,62.99190097799511
1784542143,92,,Aggregated,229.500000,229.500000,49,260,330,520,2100,2600,3200,4600,18000,19000,20000,13301,13301,49,528.6624945489838,13.443599978927523,20251.087700016797,63.003458386587475
1784542144,93,,Aggregated,235.700000,235.700000,48,260,330,490,2100,2600,3200,4600,18000,19000,20000,13614,13614,48,526.0004135739201,13.443599978927523,20251.087700016797,63.05935066842956
1784542145,94,,Aggregated,237.600000,237.600000,49,260,330,520,2100,2600,3200,4600,18000,19000,20000,13762,13762,49,527.8487561324968,13.443599978927523,20251.087700016797,63.07847696555733
1784542146,95,,Aggregated,241.400000,241.400000,49,260,330,480,2100,2600,3200,4600,18000,19000,20000,14141,14141,49,525.5906958910775,13.443599978927523,20251.087700016797,63.20231949649954
1784542147,96,,Aggregated,241.700000,241.700000,49,260,330,480,2100,2600,3200,4600,18000,19000,20000,14322,14322,49,526.931347702543,13.443599978927523,20251.087700016797,63.20101941069683
1784542148,97,,Aggregated,239.000000,239.000000,49,260,330,470,2100,2600,3200,4600,18000,19000,20000,14570,14570,49,524.817006211086,13.443599978927523,20251.087700016797,63.278448867536035
1784542149,97,,Aggregated,249.100000,249.100000,49,260,330,460,2100,2600,3200,4600,18000,19000,20000,14886,14886,49,526.5758258764196,13.443599978927523,20251.087700016797,63.32103990326481
